d50_mm_yolo,cat_basin_area,cat_basin_slope,cat_elev_mean,cat_elev_min,cat_elev_max,cat_stream_slope,cat_stream_length,tot_basin_area,tot_basin_slope,tot_elev_mean,tot_elev_min,tot_elev_max,tot_stream_slope,tot_stream_length,sinuosity,cat_run7100,tot_run7100,cat_pet,tot_pet,cat_ppt7100_ann,tot_ppt7100_ann,cat_ai,tot_ai,cat_tav7100_ann,tot_tav7100_ann,cat_kfact,cat_om,cat_permave,cat_rfact,cat_bdave,tot_kfact,tot_om,tot_permave,tot_rfact,tot_bdave,cat_siltave,cat_clayave,cat_sandave,tot_siltave,tot_clayave,tot_sandave,urban,forest,wetland,agrc,shrub,turban,tforest,twetland,tagrc,tshrub,cat_evi_jas_2012,tot_evi_jas_2012,cat_contact,tot_contact,hydrl_cond_cat,hydrl_cond_ws,bankfull_width,bankfull_depth,bankfull_xsec_area,cat_cwd,tot_cwd,cat_prsnow,tot_prsnow,cat_satof,tot_satof,cat_rf7100,tot_rf7100,stream_orde,pathlength
-0.5331724453559331,2.2248576924232006,-1.6278536055806672,-1.9824383764496845,-1.8447196033076017,-0.8664635718208473,-0.912266649546478,1.456442119728429,2.325036946981957,-0.9183497893415862,-1.3724646941014802,-1.8487626824721417,1.4189415083855832,-0.5567423990000488,2.327206014681748,0.18235810650660894,-1.3718046486889257,0.0953505555711504,1.8894900555280199,1.2643528106287605,-1.577678953963486,-0.63055980444398,1.6782364722897751,0.733583511812253,1.964710323728128,1.0467391329234002,1.5318908227238401,0.5024302231692395,-0.47050345672560334,-1.4783321582057412,0.45515504049132804,1.1052164431065683,-0.20242903678510063,0.8508798707146473,-0.4383013670010232,0.6083735661044297,1.103145423955607,0.5438613250485801,-1.0503545080271268,0.49101369335021544,0.26470995052065277,-0.23945140704489187,0.6025204189321999,-1.4809370782661673,0.13863599814098837,1.5947209771006376,-0.6186825029578518,1.0685221339062037,-1.2243736236337457,1.0785859878608988,1.7279481332925921,0.7417401372680125,0.7003958619674977,-0.42899560152015315,1.5219208683919458,1.1661672567226076,-0.10286786817307865,1.2349806715788683,2.202776250447641,2.071742278921439,2.186908774894641,-1.8796719695040291,-1.8796719695040291,-2.0125043758077936,-1.077446213202767,-1.1456366958686148,-0.43156146479002416,-1.4705948632564365,-0.44124388039785434,2.0555106144960513,-1.8942736603155386
-1.2429258453812038,-1.3568201823963473,1.023344163230841,-1.4578096415186266,-1.5845755088514988,-1.152215982118217,-0.912266649546478,-1.1053536325951538,2.134941865744373,-0.47853789337250185,-0.7058185887611997,-1.5827894083789074,1.4189415083855832,-0.19037308957793206,2.1303662725862083,-1.15250645846453,-1.3707472049685414,0.7919043155825207,1.5676279069754209,0.6321509180143038,-1.411397284392898,-0.23386035883026557,1.4892874211760907,0.2418269442929642,1.500517592145004,0.4490424267889147,-0.36379477037151026,-0.5483941277218188,0.9105433386706075,-1.5624573982050591,0.6822644916673859,0.4563842513431027,0.07415799381975705,0.4710170421300924,-0.0696465652337721,0.28700739887212856,0.8663665960905717,-1.5894024189003244,0.26123590232509103,-0.6975105932028534,0.4179347720556462,0.07658195182892832,1.8606364336913006,-1.4865601352051385,1.3357018383280947,-0.7400793002583893,0.6144568919945285,0.8730344875955895,-0.8034744511371942,0.4046391080844888,1.655239635690988,0.5648729723888446,-1.6283609334633682,-0.42899560152015315,0.17275385772436483,0.9146803360661655,1.229726306121605,1.3221662383035913,2.13716039761277,2.0960270456458328,2.12751236378519,-0.7395873754091362,-0.7395873754091362,-1.5051020123349648,-0.5424068104231733,-1.1456366958686148,-0.10320053966253841,-1.5467236682120864,-0.07247595093130824,2.0555106144960513,-1.0509906323177076
-0.9525027362468975,0.4750085992321217,-0.04230129242956856,-1.4030700157645986,-1.5845755088514988,-0.8874754306571333,-0.912266649546478,0.8803742457764888,0.4171877308360002,-0.9565848089501298,-0.6675469262518233,-1.5827894083789074,0.22908577130427046,-0.21723384350905048,0.42698644396234214,1.3345557772680554,-1.3707472049685414,-1.486763197997737,1.4474510289252664,1.0479183302453596,-1.3765407434958272,-1.1042001710571707,1.4384290374043884,1.140823120197214,1.4132132437124234,0.9262427187402585,0.08455740671781682,-1.1974674496549649,1.5943786305502201,-1.5808963984675337,1.6710307791715528,0.7879556108921932,-1.2011470305522378,1.8229250587468464,-0.9678333726935354,1.6799623781720021,-2.0857539554907567,-1.5569726560820314,2.0532594784349447,-2.641539822851377,0.896380239706973,0.16202653232978295,1.1751006735997271,-1.4865601352051385,0.8296523780147046,1.460427763372757,0.5774472848562668,1.6622805311533744,-1.3209758124783713,0.8580874509138643,1.7484527045376927,0.773894707496281,-0.35980221903163545,0.02978938082207587,0.010994597233661552,0.8142235134130951,1.1233998671079826,1.9341181729661712,0.2728960256869248,0.1766244924867169,0.293942131532635,-0.7066390673149837,-0.7066390673149837,-1.3877190353285238,-1.443780507289797,-1.1456366958686148,-0.46302651184817345,-1.5635414619484376,-0.9687249559480923,-0.04628551430248223,-1.0502921863105976
0.09347873298943632,0.28570331669436844,-2.0552239978904394,-2.076959279095106,-1.8229134422162216,-2.475452165487593,-0.912266649546478,1.4570609729543287,1.0624858578602403,-1.5563268696426193,-2.426166433990947,-1.8224583789257458,-0.6652705661159235,-1.2452232688464673,1.0898338820791338,2.5639298406489783,-1.3707472049685414,-1.5201843285632597,1.9588854041401,2.054502497394528,-1.6797578365262174,-1.5606756826937,1.7657830387182485,1.7237378297404844,1.9789049373764733,2.074544270740482,1.2152980701838834,-0.309001496576884,1.563412963429528,-1.7045606376527203,1.1601753054408472,1.9780896302636273,-0.5631099765476537,0.7907081949402797,-1.5390619909605916,1.0641187115906579,0.7705735893717482,-0.8673707333347587,0.10335028019416607,1.6173709177535536,0.38039977342169673,-1.0069549643001838,0.45609878990479924,-1.4865601352051385,1.5995579907984512,1.5926547164676337,-1.3505694899211027,0.9848237481971579,-1.635545387918318,2.1454596116520195,1.7713352959824744,1.039219444215194,0.819383192904226,-0.42899560152015315,0.8490454358882721,1.483506339410195,-0.2230443140287917,-0.18559124033125562,0.5416959987604791,0.24394719906325193,0.4965267944176666,-1.786802235384367,-1.786802235384367,-1.9968120444815247,-1.8256282242552158,-1.1456366958686148,-1.0874119183690178,-1.6758580206725977,-1.532109817963549,0.7102453800129827,-1.5218208863858325
-0.28763453258236965,-0.6393893910997219,-0.1184091553103359,-1.4488955686505767,-1.5731464053092044,-1.5170543407088375,-0.25315671295487163,-0.32242238380992205,0.7349478488136345,-1.3729441387827468,-1.4350778115360885,-1.5713112684453898,-0.807044853938167,-1.495969177563897,0.7359145214359039,0.0964074458054375,-1.3707472049685414,-1.519358988212492,1.4051709817352342,1.4592915682358458,-1.275596785386498,-1.370839175676332,1.3503718878508113,1.4575544097646471,1.4083518393309737,1.4930724787591447,1.5318908227238401,-0.7199981562641615,0.87373355533368,-1.3598580242093254,0.5677433835321991,1.6996276232579606,-0.3556602650436744,-0.6498169437358962,-1.445491131178195,0.8322663465340304,1.2518477438206275,-0.3530945935240028,-0.7014888772958601,1.9764051529009024,0.34268720906656996,-1.281473929244976,-0.5204384428677342,-0.959202307167667,0.9904167742575658,-0.7400793002583893,1.3131442449977304,0.15180704194253503,-1.5052817378183871,-0.14730647997656202,-0.49576141666655393,1.4377549788675281,-1.7421330248130362,-1.6824449279119635,0.515652556925882,1.1281211765821315,-0.8134138515495011,0.47034851017904444,-0.3303787530673215,-0.8110620150204307,-0.6770840161152161,-1.466697096381519,-1.466697096381519,-1.2356222352294335,-1.0193700536870853,-1.1456366958686148,-1.4525622052527163,-1.3596102129826781,-1.440450585044228,0.7102453800129827,-1.399650488164525
-0.8355856084703231,0.08857870430822765,-0.2378515899898329,-1.1675298753803334,-1.378849991900444,-1.2562580667178211,-0.25315671295487163,-0.08326308995715398,0.08808538331589859,-1.9913039560202868,-1.0900463969454819,-1.3763290614472865,-0.807044853938167,-1.891830740859455,0.09948924593221707,0.577950695612087,-1.3707472049685414,-1.5174888811233391,1.1949995479572084,1.2327368348515795,-1.1216162730949888,-1.1920647993089513,1.183335014855597,1.2554849099382086,1.2815357374545238,1.2779227829575452,1.6804761918252868,-0.8097149081555598,0.7735381720469469,-1.2854491570403759,0.45515504049132804,1.4088821685784336,-0.12971384416141754,-0.7273240894265224,-1.1724696396780832,0.7193380134068081,1.2163315636242678,-0.372967682959847,-0.6552223609669104,1.296675139049234,0.5178278100105101,-0.9084399744229472,-0.43917968518823736,-0.8996930958291407,0.21739102834280713,-0.7400793002583893,1.19154353043405,0.16883747492414142,-1.4718484872613309,-0.1104772702474609,-0.7063266782442588,1.36259053114976,-1.6283609334633682,-1.4187480700299957,0.5197856082176631,1.1497662666881157,0.0963700815737383,-0.7525599973287959,-0.905790727549601,-1.2488101900722284,-1.1829314453701854,-1.4429806994988124,-1.4429806994988124,-1.1574582146722985,-0.8813112983085285,-1.1456366958686148,-1.4525622052527163,-1.2883045591298337,-1.171496603542786,-0.04628551430248223,-1.318220377280973
0.2523604724755545,0.07234852182586951,0.5659275920454783,-0.32205387924097734,-0.7400683825048509,-0.0816870880299016,-0.25315671295487163,-0.17194168121735365,0.06559247725044404,-0.7286034948588401,-0.8604411823346583,-0.7366372401219741,-0.9200450606717612,-0.8971329077538363,0.0022229560314752225,-0.47385569070190103,-1.3707472049685414,-1.5158945169139475,0.5125242842211583,1.0406497891723923,-0.5062025673660916,-1.2073360360000238,0.5133420956566738,1.2354612066889155,0.6446693298918991,1.0850101354598887,0.8705778232959216,0.17783047729751564,-1.150076091140503,-0.8688516911805043,-0.07964778334045745,1.4088821685784336,0.04159139102623996,-1.2079817356940974,-1.2460136950346647,0.8322663465340304,1.4985647751145599,0.1541875576231552,-1.334247908471349,1.9864309178929545,0.6222735726611716,-1.5748231255955134,-0.18276883887811232,-1.1365458024478077,-0.4349180961448129,-0.7400793002583893,1.5105146236792637,0.4855664064820424,-0.8506274647135731,-0.48810395275897306,-0.8253150604664742,1.1312029137006288,-1.5143246869846931,-0.19675927605778726,0.6938797807105569,1.2852412392941033,-1.2112526334800735,-0.7405873800422036,-0.9244935798282939,-1.2766135952594992,-1.1982978090372536,-1.418950187998186,-1.418950187998186,-0.3653173152944167,-0.4842685947788265,-1.1456366958686148,-1.4525622052527163,-0.8807692612336374,-1.2442822268520743,-0.04628551430248223,-1.1643068390757758
0.515577021006721,-0.1730184864313848,0.8678386136969379,0.23436587430393946,-0.13140234979617033,0.4973848061898379,0.3679364621169444,-0.3651701673866762,-0.1703076979062107,-0.7914092330719282,-0.6952635387795733,-0.12830773593715927,-0.9200450606717612,-0.7927617167561295,-0.21813839237122715,0.18235810650660894,-1.3707472049685414,-1.5108409469542057,0.008134603827533941,0.8921289032605301,-0.26129389852881685,-1.1336023680940135,0.1962696370276824,1.1405699081758178,0.20380825331402522,0.9388764894742972,1.9597417573089948,0.8100541642527329,-0.7420865379414608,-0.2684374230886061,0.3444748944259519,1.1052164431065683,0.10618793777775477,-1.1506565614179232,-1.0875740614607552,0.9471845189048651,1.9368738095904208,-0.20360235472444707,-1.9620472294776925,1.8148618200051285,0.6337968563116759,-1.4207208793465176,0.5962954649494474,0.6516491568680475,-0.4349180961448129,-0.7400793002583893,0.3783171067929509,0.7329785475399878,-0.47965115831189575,-0.48810395275897306,-0.8253150604664742,0.8770689613697373,-0.00856931785254963,0.25083316268563716,1.0100373017100188,1.318892643280364,-1.2112526334800735,-1.4741868160385727,-1.115257386282555,-1.390380655415914,-1.352983834167441,-1.3196244895235918,-1.3196244895235918,0.5781560933922825,-0.36882353985012334,-1.1456366958686148,-1.4525622052527163,-0.2765888863889563,-1.0878809392123892,-0.04628551430248223,-1.0813903187253737
0.41317691485722957,0.5945646841106357,0.8012555470088275,0.5087012519729801,0.11116316939925652,0.28166020245931506,0.3679364621169444,0.37412032251966065,-0.6439385130949632,-0.193393663687744,-0.29295106782866026,0.11389416330782932,-0.9200450606717612,-0.40191959593237264,-0.8462327445255459,-0.6869231894865072,-1.3707472049685414,-1.4955013937879542,-0.1398481522890736,0.5701409581569393,-0.11770191332661709,-1.040993358865732,0.03922834499092368,0.9964293514628161,-0.08959496579619146,0.6266319175375421,1.8229975794227575,0.8100541642527329,-0.7945868284447279,-0.1449092198927813,0.23567858629951013,1.1052164431065683,0.16868329069905336,-1.0740694637541637,-0.8747508853676752,0.8322663465340304,1.772945841872883,0.04234202553164849,-1.7389571280840515,1.3379258986263611,0.6203514547849355,-1.0331986564627074,-0.14732820233000257,0.7267492938130061,-0.2703120214034481,-0.7400793002583893,0.4500490464059844,1.1019678800347112,0.24575546372286175,-0.6448797618593077,-0.8253150604664742,0.3191782416889488,0.10899442905864118,0.8826564598029557,1.435371471019907,1.3043715617725269,-1.2088786423067566,-1.471828190645604,-1.4736979842565683,-1.599975898025519,-1.6185761422917084,-0.9592783335919032,-0.9592783335919032,0.5781560933922825,-0.039247469042336995,-1.1456366958686148,-1.4525622052527163,-0.15096217502895598,-0.8767338756916575,-0.8820212394787729,-1.0596455654647001
0.40742595693773476,0.4586070858916609,1.2224051098953967,0.8040406310971928,0.7975224392398618,0.9052966344543332,0.9535466715482283,0.6382769371693492,-1.2007040136298208,-0.14565990941124787,0.5665217255268582,0.798675295135554,-0.9200450606717612,0.013845507445994268,-1.5038323746744315,-0.9128359093847441,-1.3707472049685414,-1.4974702037644996,-0.41023845161559713,0.12847893828605636,0.03278273469395029,-0.902029393658226,-0.14342236900771438,0.7866816702844743,-0.23833223364703485,0.23826187159084244,0.29418801006198103,0.6617260418737956,-1.0540545303006983,0.03712915858406885,0.1287419652642489,0.4563842513431027,0.1991706837871427,-1.0165154771225025,-0.6193967150729777,0.4993472778666486,0.36826321702317383,0.7778092555712607,-0.5490934654509902,0.5354027901484063,0.6510516055554932,-0.6009806683763387,0.027643107379393354,0.8100829318820841,-0.4988013083941828,-0.7400793002583893,0.011604407530353569,1.6898946155864718,0.9296598334846393,-0.7394401527802708,-0.8253150604664742,-0.42012953721964547,0.5816424340440475,1.470857796946575,1.33241817994228,1.0482192709640086,-1.2065593044918963,-1.464819550460579,-1.8527321837127262,-1.8243793350590103,-1.8664777577573033,-0.9290418723149029,-0.9290418723149029,0.5781560933922825,0.2518299028645386,-1.1456366958686148,-1.4525622052527163,0.03367264271196392,-0.6221780219907893,-1.8290979771160518,-1.0089875312203094
0.04588584813967917,-0.6643592221986682,0.995139162937554,0.45856999301755513,0.6662620807827947,0.2532781060299191,0.9535466715482283,-0.6106517444463525,-1.9499663258224595,-0.5863335611208852,-1.079998441166125,0.6677728101631419,-2.099103422721595,-1.0437020694513275,-1.7690365544707152,-0.9128359093847441,-1.3707472049685414,-1.5268486650025797,-0.260676672887305,0.9606722728745424,-0.0692693537312448,-1.1728081917457143,-0.02585861624690008,1.1892949742034256,-0.07902425383727572,1.0467391329234002,1.5318908227238401,0.8100541642527329,-0.7420865379414608,-0.07778928934126327,0.3444748944259519,1.1052164431065683,0.31629517681997976,-1.2079817356940974,-1.091954679469566,1.183095334309371,1.8931054294572842,-0.10606102956497161,-1.87755507208448,1.588270643585953,0.8366532120394995,-1.436579424661205,-0.3843053865463002,0.19691498212163844,-0.11239988058423346,-0.7400793002583893,1.014991697833437,0.04378981805819293,-1.1042639195930395,-0.8129226702407195,-0.8253150604664742,1.3033941463861667,0.22679886173724015,-0.19675927605778726,1.5515566689242613,1.4895435477792687,-1.2112526334800735,-1.4767781037047327,-2.3079256258290624,-2.029992857337669,-2.098495567412559,-0.9592783335919032,-0.9592783335919032,0.5781560933922825,-0.39560282417881826,-1.1456366958686148,-1.4525622052527163,-0.08298820162863557,-1.0918229900594134,-1.8290979771160518,-1.0195250761879278
-1.9991471899285833,-0.5497991051235834,-0.8922425829731089,0.08904015399388354,0.7584939703389292,-0.2277637903944604,-0.25315671295487163,-0.32242238380992205,0.03725564852927022,0.8967016342098889,0.3117432619535599,0.7597557817377109,0.5929046185114497,0.021498815549590745,0.08076701693589881,-0.7982185361261613,0.39824495731519916,0.2673631555740121,-0.17344258339275015,-0.5652203767438293,0.6462487382368873,0.18455877891519762,-0.6439822272695042,-0.3319251494851767,-0.2169974676339637,-0.6233024840445455,0.08455740671781682,-0.7645186388598295,-0.8079842662348654,0.5792936353130004,0.23567858629951013,-0.25277146610830786,-1.372380972231893,-0.1029200748599461,0.10703646322441385,-0.11552150130686757,-0.18684291565710154,0.7052832714512478,-0.14395105394078983,-0.047052147377887085,-0.25482396132863727,0.3801933418150211,0.19113730938047738,0.3076004598228657,0.7088758800835683,0.6516787594427581,-0.2136864263239112,-0.6282046261256995,0.72389375111689,-0.9669808708473937,-0.5708123987753521,-0.6759476902043395,0.4631242296050005,0.02978938082207587,-0.6147338333058108,-0.9689015019017594,0.6225507910286198,-0.4170844270120301,0.23192195444092514,0.2770044898000134,0.2547632890248048,0.6290351693805512,0.6290351693805512,0.12348108289251028,0.7752954599825463,-1.1456366958686148,0.4625154656153333,0.5830381947881349,0.10484172070653941,-0.04628551430248223,0.7717973391238812
0.5873892060865937,0.7723094314458667,-0.42844463229136837,0.4332122908861682,0.8949708350099971,0.3235874743262687,0.3679364621169444,1.4687737147844149,-0.8162523376538773,1.314840261034977,0.6526263217093156,0.8958424864714007,-0.3002285504920597,0.5002400413430571,-0.7667011446265153,0.2659323939287539,0.39824495731519916,0.2534517748047548,-0.38226337632156643,-0.8680671314828612,0.8500465601269779,0.5405719736276714,-0.8431914872360309,-0.6650657755918532,-0.4100835231908133,-0.7844827946740213,0.08455740671781682,-0.7645186388598295,-0.8079842662348654,0.9246870846787614,0.23567858629951013,-0.6320155614342251,-1.4923327089635534,0.31196456210022205,0.46400167235301537,-0.752921302989194,-0.18684291565710154,0.7052832714512478,-0.14395105394078983,0.27110728284718494,-0.7538715546491583,0.6091154508822978,-0.20079193260822178,0.6930587054372044,-0.3807682830611024,-0.7400793002583893,0.14709344908109506,-1.179090659784948,0.9288784393807752,-0.5539946682909489,-0.8253150604664742,-0.8412977054084965,0.4631242296050005,-0.42899560152015315,-0.7256141822957748,-1.0603425096353212,0.7168098612567205,0.1711741494528528,-0.4353749953652686,-0.3255654341282661,-0.351009985406608,0.6778358865646081,0.6778358865646081,0.253446481859692,0.5583253284719991,-0.018040147634305417,0.24921403839853215,0.9305949007566374,0.46298433775045855,-0.8820212394787729,0.803952814551036
0.7028066955818731,-0.08009185446642167,-0.47910988677802446,0.2779489914646177,0.957030371142108,-0.12451022349362735,-0.25315671295487163,-0.1157509802112522,-0.6751860950660753,0.4708768853183503,-0.40054648672762766,0.9577162761743087,-0.2608342038306109,0.019825254181416813,-0.5164167159043839,0.5031462010737778,0.39824495731519916,0.2534517748047548,-0.218838873518587,0.04442484621989284,0.75321446532913094,0.383761751601124,-0.7406518827330174,-0.4037906888784505,-0.3293348251891671,-0.061665817281452574,0.08455740671781682,-0.7645186388598295,-0.8079842662348654,0.8320211660335792,0.23567858629951013,-0.25277146610830786,-1.681577962282377,-0.18149952718667542,0.30762931797365645,-0.01759647311710574,-0.18684291565710154,0.7052832714512478,-0.14395105394078983,-0.08674926857766864,-0.14376986729369334,0.3128665310055829,-0.39549347556051667,0.29952655176296145,-0.13917054235501586,-0.7400793002583893,0.5570947709638013,-0.7852527774258019,0.7815009202723887,0.528551708808654,-0.8253150604664742,-0.5172294453132757,0.7003958619674977,0.25083316268563716,-0.8429467495803384,-0.5463624012982901,0.7961976507907841,0.012867438019755536,-0.33208566206457385,-0.2453473536816023,-0.2585982368751767,0.6290351693805512,0.6290351693805512,0.1973572474673355,0.11522087470575627,-0.3487185810680918,0.2232903586227854,0.8375145281378357,0.30598530329611084,-0.8820212394787729,0.8130102529327211
0.922729250594028,-1.038416177504459,-0.8725040365225126,-0.47174232448630943,-0.184898366621495,-0.7236548388654063,-0.912266649546478,-0.6956347560428748,1.133450619556068,0.5564412021951242,-0.20473271394388387,-0.18173936622291942,1.1905052051636473,0.7028646976290869,1.092818601581911,0.98646700299923,0.39824495731519916,0.2915361223609518,0.09869760986041003,-0.4227552732700351,0.09873243116746515,1.0483007571960936,-0.1150664682359402,-0.9741995180502216,0.052526061475389775,-0.4030238470265024,-1.3922585607763116,0.8572438470900772,1.675680535351753,0.058956414470192946,1.0376732428237208,-1.0288963209910869,0.9616520172851161,1.0318189744273647,1.0826267289377844,-1.0814125835466701,-0.05811197446397349,-1.5362553431548915,1.1059560127487928,-0.8621713513225292,-1.0008604290838534,1.1193550571497537,-0.18766379344624975,0.5534400375763019,1.2664529317506208,-0.7400793002583893,-0.30561309089866,0.8058528274152633,0.32951174098350994,1.2296006892015876,0.9380477771224911,-0.5591828808148012,0.4631242296050005,1.0833686693169957,0.24905869103064737,-0.5351634424911327,1.2517313584225978,1.15822030917264,1.2517388455226823,1.3020334345644307,1.228162804895704,0.48582414260577794,0.48582414260577794,-0.1808784724734588,0.5243995026549845,0.676937440572203,1.1527352006395108,0.05588939473101779,1.0836413741150972,1.4066877235970305,0.4727556560507402
-1.370629259727373,1.2637610965836015,0.28910630062759457,0.5930189036654027,-0.035678815010002425,0.9841315523498246,-0.912266649546478,-0.9063123162411211,1.120434106011228,0.6030352246275597,-0.1522215999409615,-0.03576371780454519,1.1905052051636473,0.7374503443282797,1.0848572908829872,-1.0308915715689613,0.39824495731519916,0.29240275021524964,-0.25228007748099834,-0.4653428963133105,0.6076850864568424,1.075338284829003,-0.6231246841594478,-0.9980601572765717,-0.2703894869144594,-0.43644697752910916,-0.1346005161206972,-0.12442284759777027,-0.5943526213998099,0.4803423547552056,0.1287419652642489,-1.0288963209910869,0.9801502808677887,1.0116835221733893,1.104217603644827,-1.0814125835466701,-0.07357823363295729,1.1166467611477162,-0.49211169967060475,-0.8730216025556076,-1.0465557483802972,1.1477143987272616,0.07559159156000839,0.602792431015071,-0.7522407908707961,1.4871035994293267,-0.6697652540899389,0.7161472460428502,0.3645618534030308,1.2022899480132412,0.7120325300867741,-0.5601282875028488,0.7003958619674977,1.0833686693169957,0.977247505683056,-0.6300201737132084,0.7930241890837003,1.0928003377107347,1.238428260273235,1.2908601731323135,1.215012835872496,0.3473080094989482,0.3473080094989482,0.040514687454035504,0.5620971156496912,0.676937440572203,1.173105033681976,0.4832419762390448,1.1052663624901655,1.4066877235970305,0.5990207932806206
-0.30609492931902477,0.49254601919599467,-0.4827089003911432,-0.08186878246303171,0.1720061193460982,-0.18685719005090334,-0.912266649546478,0.4665393498295824,0.6024235711780999,0.97435775950644965,0.6008125383588764,0.17462852820459027,1.1905052051636473,1.2308089706793257,0.6265340641657852,0.98646700299923,0.39824495731519916,0.28699537979538214,-0.017655933329306567,-0.931176832029061,0.3980902592884871,0.9712881861841407,-0.4038289000835362,-0.9866146305236749,-0.04208173359484358,-0.8426872679210717,-1.3922585607763116,-1.9452118573957056,0.3947719409688223,0.4987894946780868,0.1287419652642489,-1.0288963209910869,0.9238630545059773,0.9312192065473535,1.0932936931780548,-1.0016136209799797,-1.2880302798854324,-0.7631269803948786,1.3265295549764142,-0.604858144602948,-1.138923926227622,1.1292921739330801,1.350287265339355,0.6212476340779625,0.9893669716200894,-0.7400793002583893,-0.18613112859296957,-0.5413118378571663,0.5787869879091854,0.8692304583728099,-0.623376659643301,-0.9648342065498726,1.177735656398676,0.02978938082207587,-0.7246970857055247,-1.084627294581583,1.1156201655198077,0.42794753731233154,0.7317417208344983,0.7714356597639848,0.7245666781465634,0.5807692405963182,0.5807692405963182,0.22300302391024665,1.0804563328176695,0.45566961832377956,1.0806162824808652,0.5019463097843722,1.094305528071542,0.7102453800129827,0.7632215186689901
0.3041137511468076,-0.5231033120486412,-0.09151482776076059,0.37357952210537215,0.8522600071932608,0.3353411940943014,-0.25315671295487163,-0.8825978623216291,0.4164041514934036,1.362357957877393,1.2699987800309436,0.8532565006936593,1.1905052051636473,1.6754216866244518,0.45327644617134016,-1.15250645846453,0.39824495731519916,0.29809581345276887,-1.3047661060772133,-1.4627110209296283,1.2874407959086416,1.1385432098887864,-1.2769158854655926,-1.159088901428631,-1.3355837124960241,-1.191294873871378,-1.117168691353639,-1.8816631175213918,0.19569481134153047,1.2243606364011441,-0.47515077286916074,-1.0288963209910869,1.3155406299880081,0.9915557988304332,1.249445223686574,-1.2364940095198935,-0.8714599041811719,-0.6762529658282623,1.0924700225103456,-0.5593233471367441,-1.2152752709640342,1.1604436541661656,0.4794724943366455,0.8978182111808726,0.19607617152634382,-0.7400793002583893,-0.1507167587816872,-1.3278517174566873,0.8860586290017444,0.5016908585733815,-0.8253150604664742,-1.247461935902911,-0.00856931785254963,-0.19675927605778726,-1.3332635221361895,-1.3080580949828957,-1.3509724628327002,-0.17148019711537993,0.5614916483516749,0.6019424831592791,0.5628534532021822,1.0347903404161407,1.0347903404161407,1.1621546874926376,1.5083851346819304,0.676937440572203,1.3810315342828485,1.2296745872250248,1.250760000746545,0.7102453800129827,1.1966967102202997
